date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-11-21,USA-53045,Mason,Washington,5,5.43,8.13,0,0.14,0.21
2020-11-21,USA-53043,Lincoln,Washington,2,4.14,37.87,0,0.33,3.05
2020-11-21,USA-53041,Lewis,Washington,13,14.57,18.05,0,0.29,0.35
2020-11-21,USA-53039,Klickitat,Washington,0,0.71,3.19,0,0,0
2020-11-21,USA-53037,Kittitas,Washington,16,9.71,20.27,0,0.33,0.7
2020-11-21,USA-53035,Kitsap,Washington,22,27.43,10.1,0,0.43,0.16
2020-11-21,USA-53033,King,Washington,577,573.86,25.47,0,1.57,0.07
2020-11-21,USA-53031,Jefferson,Washington,5,3.86,11.97,0,0,0
2020-11-21,USA-53029,Island,Washington,0,8.71,10.24,0,0,0
2020-11-21,USA-53027,Grays Harbor,Washington,18,10.29,13.7,0,0.14,0.19
2020-11-21,USA-53025,Grant,Washington,0,63.29,64.75,0,0.29,0.29
2020-11-21,USA-53023,Garfield,Washington,0,0.43,19.26,0,0,0
2020-11-21,USA-53021,Franklin,Washington,60,65.57,68.86,0,0.14,0.15
2020-11-21,USA-53019,Ferry,Washington,0,0.86,11.24,0,0,0
2020-11-21,USA-53017,Douglas,Washington,0,23,52.96,0,0.17,0.38
2020-11-21,USA-53015,Cowlitz,Washington,20,19.14,17.31,0,0,0
2020-11-21,USA-53013,Columbia,Washington,1,0.71,17.92,0,0,0
2020-11-21,USA-53011,Clark,Washington,0,158.43,32.45,0,1.43,0.29
2020-11-21,USA-53009,Clallam,Washington,15,10.57,13.67,0,0,0
2020-11-21,USA-53007,Chelan,Washington,0,46.71,60.51,0,0.86,1.11
2020-11-21,USA-53005,Benton,Washington,116,111.86,54.73,0,0.17,0.08
2020-11-21,USA-53003,Asotin,Washington,2,7.14,31.63,0,0.29,1.27
2020-11-21,USA-53001,Adams,Washington,11,21,105.09,0,0,0
2020-11-22,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-22,USA-53077,Yakima,Washington,0,75.29,30.01,0,1.29,0.51
2020-11-22,USA-53075,Whitman,Washington,0,26.14,52.18,0,0,0
2020-11-22,USA-53073,Whatcom,Washington,0,25.17,10.98,0,0,0
2020-11-22,USA-53071,Walla Walla,Washington,28,33.57,55.25,0,1,1.65
2020-11-22,USA-53069,Wahkiakum,Washington,0,0.5,11.14,0,0,0
2020-11-22,USA-53067,Thurston,Washington,0,28.14,9.69,0,1.17,0.4
2020-11-22,USA-53065,Stevens,Washington,0,9.57,20.93,0,0,0
2020-11-22,USA-53063,Spokane,Washington,0,231.14,44.21,0,1.71,0.33
2020-11-22,USA-53061,Snohomish,Washington,0,191.14,23.25,0,2,0.24
2020-11-22,USA-53059,Skamania,Washington,0,0.57,4.73,0,0,0
2020-11-22,USA-53057,Skagit,Washington,0,16.43,12.72,0,0.14,0.11
2020-11-22,USA-53055,San Juan,Washington,0,1.33,7.58,0,0,0
2020-11-22,USA-53053,Pierce,Washington,324,259,28.62,0,1.43,0.16
2020-11-22,USA-53051,Pend Oreille,Washington,0,1.43,10.41,0,0,0
2020-11-22,USA-53049,Pacific,Washington,0,3.83,17.06,0,0,0
2020-11-22,USA-53047,Okanogan,Washington,0,10.29,24.35,0,0,0
2020-11-22,USA-53045,Mason,Washington,0,4.86,7.27,0,0.14,0.21
2020-11-22,USA-53043,Lincoln,Washington,0,3.43,31.34,0,0.33,3.05
2020-11-22,USA-53041,Lewis,Washington,0,12.57,15.58,0,0.29,0.35
2020-11-22,USA-53039,Klickitat,Washington,0,0.71,3.19,0,0,0
2020-11-22,USA-53037,Kittitas,Washington,0,8.57,17.88,0,0.33,0.7
2020-11-22,USA-53035,Kitsap,Washington,0,22.43,8.26,0,0.43,0.16
2020-11-22,USA-53033,King,Washington,660,590.71,26.22,0,1.57,0.07
2020-11-22,USA-53031,Jefferson,Washington,0,3.57,11.08,0,0,0
2020-11-22,USA-53029,Island,Washington,0,8,9.4,0,0,0
2020-11-22,USA-53027,Grays Harbor,Washington,0,8.43,11.23,0,0.14,0.19
2020-11-22,USA-53025,Grant,Washington,0,63.29,64.75,0,0.29,0.29
2020-11-22,USA-53023,Garfield,Washington,0,0.14,6.42,0,0,0
2020-11-22,USA-53021,Franklin,Washington,0,49,51.46,0,0.14,0.15
2020-11-22,USA-53019,Ferry,Washington,0,0.86,11.24,0,0,0
2020-11-22,USA-53017,Douglas,Washington,0,23,52.96,0,0.17,0.38
2020-11-22,USA-53015,Cowlitz,Washington,0,17.43,15.76,0,0,0
2020-11-22,USA-53013,Columbia,Washington,0,0.43,10.75,0,0,0
2020-11-22,USA-53011,Clark,Washington,0,158.43,32.45,0,1.43,0.29
2020-11-22,USA-53009,Clallam,Washington,0,9.14,11.82,0,0,0
2020-11-22,USA-53007,Chelan,Washington,0,46.71,60.51,0,0.86,1.11
2020-11-22,USA-53005,Benton,Washington,0,86.29,42.22,0,0.17,0.08
2020-11-22,USA-53003,Asotin,Washington,0,4.57,20.24,0,0.29,1.27
2020-11-22,USA-53001,Adams,Washington,0,17.29,86.5,0,0,0
2020-11-23,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-23,USA-53077,Yakima,Washington,380,112.43,44.81,2,0.71,0.28
2020-11-23,USA-53075,Whitman,Washington,62,26.86,53.6,1,0.14,0.29
2020-11-23,USA-53073,Whatcom,Washington,81,34.67,15.12,1,0.14,0.06
2020-11-23,USA-53071,Walla Walla,Washington,38,34.29,56.43,0,0.86,1.41
2020-11-23,USA-53069,Wahkiakum,Washington,3,1,22.28,0,0,0
2020-11-23,USA-53067,Thurston,Washington,0,21.71,7.47,1,1,0.34
2020-11-23,USA-53065,Stevens,Washington,29,12.57,27.49,0,0,0
2020-11-23,USA-53063,Spokane,Washington,1014,290.57,55.58,4,2.29,0.44
2020-11-23,USA-53061,Snohomish,Washington,804,211.14,25.68,7,2.29,0.28
2020-11-23,USA-53059,Skamania,Washington,4,1,8.28,0,0,0
2020-11-23,USA-53057,Skagit,Washington,54,21,16.25,0,0.14,0.11
2020-11-23,USA-53055,San Juan,Washington,1,1.5,8.53,0,0,0
2020-11-23,USA-53053,Pierce,Washington,162,249,27.51,1,1.14,0.13
2020-11-23,USA-53051,Pend Oreille,Washington,10,2.57,18.74,0,0,0
2020-11-23,USA-53049,Pacific,Washington,33,9,40.05,0,0,0
2020-11-23,USA-53047,Okanogan,Washington,32,13.86,32.8,0,0,0
2020-11-23,USA-53045,Mason,Washington,27,8.43,12.62,0,0.14,0.21
2020-11-23,USA-53043,Lincoln,Washington,11,4.71,43.1,0,0.17,1.52
2020-11-23,USA-53041,Lewis,Washington,52,18.71,23.19,0,0.29,0.35
2020-11-23,USA-53039,Klickitat,Washington,5,1.29,5.73,0,0,0
2020-11-23,USA-53037,Kittitas,Washington,22,11.71,24.44,0,0.33,0.7
2020-11-23,USA-53035,Kitsap,Washington,86,30.71,11.31,0,0.29,0.11
2020-11-23,USA-53033,King,Washington,1393,693.71,30.79,12,3,0.13
2020-11-23,USA-53031,Jefferson,Washington,7,4.43,13.74,0,0,0
2020-11-23,USA-53029,Island,Washington,20,10.57,12.42,0,0,0
2020-11-23,USA-53027,Grays Harbor,Washington,13,9,11.99,1,0.29,0.38
2020-11-23,USA-53025,Grant,Washington,227,76.43,78.2,1,0.29,0.29
2020-11-23,USA-53023,Garfield,Washington,0,0.14,6.42,0,0,0
2020-11-23,USA-53021,Franklin,Washington,179,67.29,70.66,1,0.14,0.15
2020-11-23,USA-53019,Ferry,Washington,2,0.86,11.24,0,0,0
2020-11-23,USA-53017,Douglas,Washington,24,22.14,50.99,0,0.14,0.33
2020-11-23,USA-53015,Cowlitz,Washington,64,26.14,23.64,0,0,0
2020-11-23,USA-53013,Columbia,Washington,2,0.71,17.92,0,0,0
2020-11-23,USA-53011,Clark,Washington,341,162.86,33.36,4,1.86,0.38
2020-11-23,USA-53009,Clallam,Washington,33,12.71,16.44,0,0,0
2020-11-23,USA-53007,Chelan,Washington,61,48.57,62.92,0,0.86,1.11
2020-11-23,USA-53005,Benton,Washington,242,107.29,52.49,0,0.17,0.08
2020-11-23,USA-53003,Asotin,Washington,65,13,57.57,0,0.29,1.27
2020-11-23,USA-53001,Adams,Washington,50,23.29,116.53,1,0.14,0.71
2020-11-24,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-24,USA-53077,Yakima,Washington,150,122.14,48.69,1,0.86,0.34
2020-11-24,USA-53075,Whitman,Washington,7,26.57,53.03,0,0.14,0.29
2020-11-24,USA-53073,Whatcom,Washington,88,44.67,19.48,0,0.14,0.06
2020-11-24,USA-53071,Walla Walla,Washington,68,39.14,64.42,0,0.43,0.71
2020-11-24,USA-53069,Wahkiakum,Washington,1,1,22.28,0,0,0
2020-11-24,USA-53067,Thurston,Washington,36,18.14,6.24,0,0.83,0.29
2020-11-24,USA-53065,Stevens,Washington,19,12.86,28.12,0,0,0
2020-11-24,USA-53063,Spokane,Washington,263,295,56.43,8,2.86,0.55
2020-11-24,USA-53061,Snohomish,Washington,272,229.14,27.87,9,3.57,0.43
2020-11-24,USA-53059,Skamania,Washington,8,2,16.55,0,0,0
2020-11-24,USA-53057,Skagit,Washington,64,26.29,20.34,0,0,0
2020-11-24,USA-53055,San Juan,Washington,3,1,5.69,0,0,0
2020-11-24,USA-53053,Pierce,Washington,338,259.14,28.64,6,1.57,0.17
2020-11-24,USA-53051,Pend Oreille,Washington,3,2.71,19.78,0,0,0
2020-11-24,USA-53049,Pacific,Washington,5,8,35.6,0,0,0
2020-11-24,USA-53047,Okanogan,Washington,14,15.29,36.19,0,0,0
2020-11-24,USA-53045,Mason,Washington,20,9.86,14.76,0,0.14,0.21
2020-11-24,USA-53043,Lincoln,Washington,4,3.14,28.73,0,0.14,1.31
2020-11-24,USA-53041,Lewis,Washington,33,20.14,24.96,1,0.43,0.53
2020-11-24,USA-53039,Klickitat,Washington,9,2.43,10.83,0,0,0
2020-11-24,USA-53037,Kittitas,Washington,3,11,22.95,0,0.17,0.35
2020-11-24,USA-53035,Kitsap,Washington,54,31,11.42,1,0.29,0.11
2020-11-24,USA-53033,King,Washington,671,718,31.87,5,2.71,0.12
2020-11-24,USA-53031,Jefferson,Washington,3,3.86,11.97,0,0,0
2020-11-24,USA-53029,Island,Washington,10,11,12.92,0,0,0
2020-11-24,USA-53027,Grays Harbor,Washington,21,10.71,14.27,0,0.29,0.38
2020-11-24,USA-53025,Grant,Washington,76,74.71,76.45,0,0.14,0.15
2020-11-24,USA-53023,Garfield,Washington,0,0,0,0,0,0
2020-11-24,USA-53021,Franklin,Washington,84,71,74.56,1,0.29,0.3
2020-11-24,USA-53019,Ferry,Washington,3,1.29,16.86,0,0,0
2020-11-24,USA-53017,Douglas,Washington,59,25.14,57.89,0,0,0
2020-11-24,USA-53015,Cowlitz,Washington,51,25.29,22.86,1,0.14,0.13
2020-11-24,USA-53013,Columbia,Washington,0,0.71,17.92,0,0,0
2020-11-24,USA-53011,Clark,Washington,160,146.14,29.93,-1,1.5,0.31
2020-11-24,USA-53009,Clallam,Washington,13,12.57,16.26,0,0,0
2020-11-24,USA-53007,Chelan,Washington,120,52.71,68.28,0,0.86,1.11
2020-11-24,USA-53005,Benton,Washington,147,112.29,54.94,0,0.14,0.07
2020-11-24,USA-53003,Asotin,Washington,8,13.14,58.2,0,0.29,1.27
2020-11-24,USA-53001,Adams,Washington,10,22.29,111.52,0,0.14,0.71
2020-11-25,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-25,USA-53077,Yakima,Washington,110,127.43,50.79,0,0.57,0.23
2020-11-25,USA-53075,Whitman,Washington,23,27.14,54.17,0,0.14,0.29
2020-11-25,USA-53073,Whatcom,Washington,47,45,19.63,0,0.14,0.06
2020-11-25,USA-53071,Walla Walla,Washington,29,36.71,60.43,2,0.57,0.94
2020-11-25,USA-53069,Wahkiakum,Washington,2,1.33,29.71,0,0,0
2020-11-25,USA-53067,Thurston,Washington,57,19.14,6.59,0,0.33,0.11
2020-11-25,USA-53065,Stevens,Washington,53,19.57,42.8,1,0.14,0.31
2020-11-25,USA-53063,Spokane,Washington,408,330.14,63.15,1,2.71,0.52
2020-11-25,USA-53061,Snohomish,Washington,210,236.57,28.78,-1,3.17,0.39
2020-11-25,USA-53059,Skamania,Washington,-1,2.33,19.31,0,0,0
2020-11-25,USA-53057,Skagit,Washington,36,31.14,24.1,0,0,0
2020-11-25,USA-53055,San Juan,Washington,1,1,5.69,0,0,0
2020-11-25,USA-53053,Pierce,Washington,295,277.29,30.64,6,2.14,0.24
2020-11-25,USA-53051,Pend Oreille,Washington,8,3.71,27.06,0,0,0
2020-11-25,USA-53049,Pacific,Washington,6,7.83,34.86,0,0,0
2020-11-25,USA-53047,Okanogan,Washington,10,11.86,28.07,1,0.14,0.34
2020-11-25,USA-53045,Mason,Washington,12,11.43,17.12,0,0,0
2020-11-25,USA-53043,Lincoln,Washington,5,3.86,35.26,0,0.14,1.31
2020-11-25,USA-53041,Lewis,Washington,23,23.14,28.68,0,0.29,0.35
2020-11-25,USA-53039,Klickitat,Washington,1,2.43,10.83,0,0,0
2020-11-25,USA-53037,Kittitas,Washington,9,12.14,25.33,0,0.14,0.3
2020-11-25,USA-53035,Kitsap,Washington,55,38.43,14.16,0,0.29,0.11
2020-11-25,USA-53033,King,Washington,764,786.71,34.92,2,3,0.13
2020-11-25,USA-53031,Jefferson,Washington,3,4.14,12.86,1,0.14,0.44
2020-11-25,USA-53029,Island,Washington,11,10.43,12.25,0,0,0
2020-11-25,USA-53027,Grays Harbor,Washington,9,11.57,15.42,0,0.29,0.38
2020-11-25,USA-53025,Grant,Washington,110,80.57,82.44,3,0.57,0.58
2020-11-25,USA-53023,Garfield,Washington,0,0,0,0,0,0
2020-11-25,USA-53021,Franklin,Washington,103,76.29,80.11,0,0.29,0.3
2020-11-25,USA-53019,Ferry,Washington,6,2,26.22,0,0,0
2020-11-25,USA-53017,Douglas,Washington,38,26.14,60.2,0,0,0
2020-11-25,USA-53015,Cowlitz,Washington,48,30.14,27.26,-1,0.17,0.15
2020-11-25,USA-53013,Columbia,Washington,3,1,25.09,0,0,0
2020-11-25,USA-53011,Clark,Washington,258,158.57,32.48,2,1.67,0.34
2020-11-25,USA-53009,Clallam,Washington,4,12.29,15.89,0,0,0
2020-11-25,USA-53007,Chelan,Washington,79,55.43,71.8,0,0.86,1.11
2020-11-25,USA-53005,Benton,Washington,124,113,55.29,1,0.29,0.14
2020-11-25,USA-53003,Asotin,Washington,7,13.86,61.36,0,0.29,1.27
2020-11-25,USA-53001,Adams,Washington,7,21.14,105.8,0,0.14,0.71
2020-11-26,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-26,USA-53077,Yakima,Washington,0,117.29,46.75,0,0.57,0.23
2020-11-26,USA-53075,Whitman,Washington,0,23.43,46.76,0,0.14,0.29
2020-11-26,USA-53073,Whatcom,Washington,0,38.86,16.95,0,0.14,0.06
2020-11-26,USA-53071,Walla Walla,Washington,0,31.43,51.73,0,0.43,0.71
2020-11-26,USA-53069,Wahkiakum,Washington,0,1.33,29.71,0,0,0
2020-11-26,USA-53067,Thurston,Washington,0,13.29,4.57,0,0.29,0.1
2020-11-26,USA-53065,Stevens,Washington,0,17.86,39.06,0,0.14,0.31
2020-11-26,USA-53063,Spokane,Washington,0,272.29,52.08,0,2.14,0.41
2020-11-26,USA-53061,Snohomish,Washington,0,213.86,26.01,0,3.17,0.39
2020-11-26,USA-53059,Skamania,Washington,0,2.17,17.93,0,0,0
2020-11-26,USA-53057,Skagit,Washington,0,29,22.44,0,0,0
2020-11-26,USA-53055,San Juan,Washington,0,1,5.69,0,0,0
2020-11-26,USA-53053,Pierce,Washington,94,256,28.29,0,1.86,0.21
2020-11-26,USA-53051,Pend Oreille,Washington,0,3.43,24.98,0,0,0
2020-11-26,USA-53049,Pacific,Washington,0,7.67,34.12,0,0,0
2020-11-26,USA-53047,Okanogan,Washington,0,9.86,23.33,0,0.14,0.34
2020-11-26,USA-53045,Mason,Washington,0,10.43,15.62,0,0,0
2020-11-26,USA-53043,Lincoln,Washington,0,3.29,30.04,0,0,0
2020-11-26,USA-53041,Lewis,Washington,0,19.57,24.25,0,0.14,0.18
2020-11-26,USA-53039,Klickitat,Washington,0,2.43,10.83,0,0,0
2020-11-26,USA-53037,Kittitas,Washington,0,12.14,25.33,0,0,0
2020-11-26,USA-53035,Kitsap,Washington,0,34.43,12.68,0,0.29,0.11
2020-11-26,USA-53033,King,Washington,603,758,33.65,0,2.86,0.13
2020-11-26,USA-53031,Jefferson,Washington,0,3.43,10.64,0,0.14,0.44
2020-11-26,USA-53029,Island,Washington,7,11.43,13.42,0,0,0
2020-11-26,USA-53027,Grays Harbor,Washington,0,10.14,13.51,0,0.29,0.38
2020-11-26,USA-53025,Grant,Washington,0,74.14,75.86,0,0.57,0.58
2020-11-26,USA-53023,Garfield,Washington,0,0,0,0,0,0
2020-11-26,USA-53021,Franklin,Washington,0,70.86,74.41,0,0.29,0.3
2020-11-26,USA-53019,Ferry,Washington,0,2,26.22,0,0,0
2020-11-26,USA-53017,Douglas,Washington,0,21.43,49.34,0,0,0
2020-11-26,USA-53015,Cowlitz,Washington,0,28.71,25.96,0,0.17,0.15
2020-11-26,USA-53013,Columbia,Washington,0,1,25.09,0,0,0
2020-11-26,USA-53011,Clark,Washington,0,135.43,27.74,0,1.5,0.31
2020-11-26,USA-53009,Clallam,Washington,0,9.86,12.75,0,0,0
2020-11-26,USA-53007,Chelan,Washington,0,45.14,58.48,0,0.86,1.11
2020-11-26,USA-53005,Benton,Washington,0,101.14,49.49,0,0.29,0.14
2020-11-26,USA-53003,Asotin,Washington,0,13,57.57,0,0,0
2020-11-26,USA-53001,Adams,Washington,0,15.71,78.64,0,0.14,0.71
2020-11-27,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-27,USA-53077,Yakima,Washington,184,129.71,51.71,0,0.43,0.17
2020-11-27,USA-53075,Whitman,Washington,21,21.57,43.05,0,0.14,0.29
2020-11-27,USA-53073,Whatcom,Washington,69,46,20.07,0,0.14,0.06
2020-11-27,USA-53071,Walla Walla,Washington,53,35.57,58.54,0,0.29,0.47
2020-11-27,USA-53069,Wahkiakum,Washington,9,2.5,55.7,0,0,0
2020-11-27,USA-53067,Thurston,Washington,123,30.86,10.62,0,0.14,0.05
2020-11-27,USA-53065,Stevens,Washington,20,18.86,41.24,0,0.14,0.31
2020-11-27,USA-53063,Spokane,Washington,613,328.29,62.79,3,2.29,0.44
2020-11-27,USA-53061,Snohomish,Washington,0,183.71,22.35,0,2.67,0.32
2020-11-27,USA-53059,Skamania,Washington,3,2.67,22.07,0,0,0
2020-11-27,USA-53057,Skagit,Washington,64,34.71,26.87,0,0,0
2020-11-27,USA-53055,San Juan,Washington,-1,1,5.69,0,0,0
2020-11-27,USA-53053,Pierce,Washington,135,238.86,26.39,0,1.86,0.21
2020-11-27,USA-53051,Pend Oreille,Washington,13,5.14,37.47,0,0,0
2020-11-27,USA-53049,Pacific,Washington,23,9.86,43.87,0,0,0
2020-11-27,USA-53047,Okanogan,Washington,13,9.86,23.33,0,0.14,0.34
2020-11-27,USA-53045,Mason,Washington,23,12.43,18.61,0,0,0
2020-11-27,USA-53043,Lincoln,Washington,6,4,36.57,0,0,0
2020-11-27,USA-53041,Lewis,Washington,27,21.14,26.2,0,0.14,0.18
2020-11-27,USA-53039,Klickitat,Washington,6,3,13.38,0,0,0
2020-11-27,USA-53037,Kittitas,Washington,6,8,16.69,0,0,0
2020-11-27,USA-53035,Kitsap,Washington,73,41.43,15.26,0,0.14,0.05
2020-11-27,USA-53033,King,Washington,800,781.14,34.67,0,2.71,0.12
2020-11-27,USA-53031,Jefferson,Washington,7,3.57,11.08,0,0.14,0.44
2020-11-27,USA-53029,Island,Washington,10,8.29,9.73,0,0,0
2020-11-27,USA-53027,Grays Harbor,Washington,22,11.86,15.8,0,0.14,0.19
2020-11-27,USA-53025,Grant,Washington,89,71.71,73.38,0,0.57,0.58
2020-11-27,USA-53023,Garfield,Washington,1,0.14,6.42,0,0,0
2020-11-27,USA-53021,Franklin,Washington,191,88.14,92.57,0,0.29,0.3
2020-11-27,USA-53019,Ferry,Washington,4,2.14,28.1,0,0,0
2020-11-27,USA-53017,Douglas,Washington,42,23.29,53.62,0,0,0
2020-11-27,USA-53015,Cowlitz,Washington,45,32.57,29.45,0,0.17,0.15
2020-11-27,USA-53013,Columbia,Washington,3,1.29,32.26,0,0,0
2020-11-27,USA-53011,Clark,Washington,258,145.29,29.76,0,1,0.2
2020-11-27,USA-53009,Clallam,Washington,24,12.71,16.44,0,0,0
2020-11-27,USA-53007,Chelan,Washington,92,50.29,65.14,0,0,0
2020-11-27,USA-53005,Benton,Washington,199,118.29,57.87,0,0.14,0.07
2020-11-27,USA-53003,Asotin,Washington,27,15.57,68.96,0,0,0
2020-11-27,USA-53001,Adams,Washington,22,14.29,71.49,0,0.14,0.71
2020-11-28,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-28,USA-53077,Yakima,Washington,64,126.86,50.57,0,0.43,0.17
2020-11-28,USA-53075,Whitman,Washington,19,18.86,37.64,0,0.14,0.29
2020-11-28,USA-53073,Whatcom,Washington,19,43.43,18.94,0,0.14,0.06
2020-11-28,USA-53071,Walla Walla,Washington,0,30.86,50.79,0,0.29,0.47
2020-11-28,USA-53069,Wahkiakum,Washington,4,2.71,60.48,0,0,0
2020-11-28,USA-53067,Thurston,Washington,44,37.14,12.78,0,0.14,0.05
2020-11-28,USA-53065,Stevens,Washington,20,20.14,44.05,0,0.14,0.31
2020-11-28,USA-53063,Spokane,Washington,50,335.43,64.16,0,2.29,0.44
2020-11-28,USA-53061,Snohomish,Washington,0,183.71,22.35,0,2.67,0.32
2020-11-28,USA-53059,Skamania,Washington,0,2.5,20.69,0,0,0
2020-11-28,USA-53057,Skagit,Washington,23,34.43,26.65,0,0,0
2020-11-28,USA-53055,San Juan,Washington,1,1,5.69,0,0,0
2020-11-28,USA-53053,Pierce,Washington,411,251.29,27.77,0,1.86,0.21
2020-11-28,USA-53051,Pend Oreille,Washington,6,5.71,41.64,0,0,0
2020-11-28,USA-53049,Pacific,Washington,0,9.57,42.59,0,0,0
2020-11-28,USA-53047,Okanogan,Washington,0,9.86,23.33,0,0.14,0.34
2020-11-28,USA-53045,Mason,Washington,10,13.14,19.68,0,0,0
2020-11-28,USA-53043,Lincoln,Washington,8,4.86,44.4,0,0,0
2020-11-28,USA-53041,Lewis,Washington,26,23,28.5,0,0.14,0.18
2020-11-28,USA-53039,Klickitat,Washington,3,3.43,15.29,0,0,0
2020-11-28,USA-53037,Kittitas,Washington,5,6.43,13.41,0,0,0
2020-11-28,USA-53035,Kitsap,Washington,24,41.71,15.37,0,0.14,0.05
2020-11-28,USA-53033,King,Washington,481,767.43,34.07,0,2.71,0.12
2020-11-28,USA-53031,Jefferson,Washington,2,3.14,9.75,0,0.14,0.44
2020-11-28,USA-53029,Island,Washington,8,9.43,11.07,0,0,0
2020-11-28,USA-53027,Grays Harbor,Washington,20,12.14,16.18,0,0.14,0.19
2020-11-28,USA-53025,Grant,Washington,0,71.71,73.38,0,0.57,0.58
2020-11-28,USA-53023,Garfield,Washington,0,0.14,6.42,0,0,0
2020-11-28,USA-53021,Franklin,Washington,50,86.71,91.07,0,0.29,0.3
2020-11-28,USA-53019,Ferry,Washington,9,3.43,44.95,0,0,0
2020-11-28,USA-53017,Douglas,Washington,0,23.29,53.62,0,0,0
2020-11-28,USA-53015,Cowlitz,Washington,14,31.71,28.68,0,0.17,0.15
2020-11-28,USA-53013,Columbia,Washington,1,1.29,32.26,0,0,0
2020-11-28,USA-53011,Clark,Washington,89,158,32.36,0,1,0.2
2020-11-28,USA-53009,Clallam,Washington,6,11.43,14.78,0,0,0
2020-11-28,USA-53007,Chelan,Washington,0,50.29,65.14,0,0,0
2020-11-28,USA-53005,Benton,Washington,83,113.57,55.57,0,0.14,0.07
2020-11-28,USA-53003,Asotin,Washington,2,15.57,68.96,0,0,0
2020-11-28,USA-53001,Adams,Washington,4,13.29,66.49,0,0.14,0.71
2020-11-29,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-29,USA-53077,Yakima,Washington,0,126.86,50.57,0,0.43,0.17
2020-11-29,USA-53075,Whitman,Washington,14,20.86,41.63,0,0.14,0.29
2020-11-29,USA-53073,Whatcom,Washington,14,45.43,19.82,0,0.14,0.06
2020-11-29,USA-53071,Walla Walla,Washington,3,27.29,44.91,0,0.29,0.47
2020-11-29,USA-53069,Wahkiakum,Washington,1,2.86,63.66,0,0,0
2020-11-29,USA-53067,Thurston,Washington,13,39,13.42,0,0.14,0.05
2020-11-29,USA-53065,Stevens,Washington,21,23.14,50.62,0,0.14,0.31
2020-11-29,USA-53063,Spokane,Washington,198,363.71,69.57,0,2.29,0.44
2020-11-29,USA-53061,Snohomish,Washington,0,183.71,22.35,0,2.67,0.32
2020-11-29,USA-53059,Skamania,Washington,2,2.83,23.45,0,0,0
2020-11-29,USA-53057,Skagit,Washington,18,37,28.64,0,0,0
2020-11-29,USA-53055,San Juan,Washington,0,1,5.69,0,0,0
2020-11-29,USA-53053,Pierce,Washington,346,254.43,28.11,0,1.86,0.21
2020-11-29,USA-53051,Pend Oreille,Washington,5,6.43,46.84,0,0,0
2020-11-29,USA-53049,Pacific,Washington,1,9.71,43.23,0,0,0
2020-11-29,USA-53047,Okanogan,Washington,0,9.86,23.33,0,0.14,0.34
2020-11-29,USA-53045,Mason,Washington,25,16.71,25.03,0,0,0
2020-11-29,USA-53043,Lincoln,Washington,3,5.29,48.32,0,0,0
2020-11-29,USA-53041,Lewis,Washington,23,26.29,32.57,0,0.14,0.18
2020-11-29,USA-53039,Klickitat,Washington,1,3.57,15.93,0,0,0
2020-11-29,USA-53037,Kittitas,Washington,21,9.43,19.67,0,0,0
2020-11-29,USA-53035,Kitsap,Washington,24,45.14,16.63,0,0.14,0.05
2020-11-29,USA-53033,King,Washington,453,737.86,32.75,0,2.71,0.12
2020-11-29,USA-53031,Jefferson,Washington,3,3.57,11.08,0,0.14,0.44
2020-11-29,USA-53029,Island,Washington,3,9.86,11.58,0,0,0
2020-11-29,USA-53027,Grays Harbor,Washington,9,13.43,17.89,0,0.14,0.19
2020-11-29,USA-53025,Grant,Washington,0,71.71,73.38,0,0.57,0.58
2020-11-29,USA-53023,Garfield,Washington,0,0.14,6.42,0,0,0
2020-11-29,USA-53021,Franklin,Washington,76,97.57,102.47,0,0.29,0.3
2020-11-29,USA-53019,Ferry,Washington,6,4.29,56.19,0,0,0
2020-11-29,USA-53017,Douglas,Washington,0,23.29,53.62,0,0,0
2020-11-29,USA-53015,Cowlitz,Washington,25,35.29,31.91,0,0.17,0.15
2020-11-29,USA-53013,Columbia,Washington,1,1.43,35.85,0,0,0
2020-11-29,USA-53011,Clark,Washington,120,175.14,35.87,0,1,0.2
2020-11-29,USA-53009,Clallam,Washington,1,11.57,14.96,0,0,0
2020-11-29,USA-53007,Chelan,Washington,0,50.29,65.14,0,0,0
2020-11-29,USA-53005,Benton,Washington,158,136.14,66.61,0,0.14,0.07
2020-11-29,USA-53003,Asotin,Washington,4,16.14,71.49,0,0,0
2020-11-29,USA-53001,Adams,Washington,5,14,70.06,0,0.14,0.71
2020-11-30,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-11-30,USA-53077,Yakima,Washington,261,109.86,43.79,2,0.43,0.17
2020-11-30,USA-53075,Whitman,Washington,14,14,27.94,0,0,0
2020-11-30,USA-53073,Whatcom,Washington,29,38,16.58,0,0,0
